t,roll,pitch
8.800206,0.000405,-0.082121
8.802198,0.000436,-0.081757
8.804202,0.000332,-0.081311
8.806224,0.000397,-0.080941
8.808202,0.000381,-0.080573
8.810207,0.000372,-0.080083
8.812196,0.000395,-0.079703
8.814271,0.000491,-0.079281
8.816203,0.000440,-0.078860
8.818199,0.000496,-0.078273
8.820201,0.000482,-0.077730
8.822199,0.000518,-0.077307
8.824203,0.000594,-0.076774
8.826241,0.000656,-0.076150
8.828198,0.000599,-0.075682
8.830199,0.000547,-0.075108
8.832202,0.000438,-0.074594
8.834206,0.000474,-0.074109
8.836222,0.000489,-0.073529
8.838203,0.000569,-0.072970
8.840205,0.000623,-0.072410
8.842219,0.000814,-0.071828
8.844267,0.000736,-0.071186
8.846195,0.000669,-0.070506
8.848208,0.000589,-0.069904
8.850096,0.000593,-0.069295
8.852206,0.000585,-0.068674
8.854205,0.000518,-0.068058
8.856224,0.000573,-0.067407
8.858225,0.000486,-0.066745
8.860219,0.000501,-0.066087
8.862205,0.000483,-0.065325
8.864170,0.000541,-0.064693
8.866223,0.000426,-0.063901
8.868201,0.000392,-0.063100
8.870216,0.000434,-0.062367
8.872209,0.000389,-0.061694
8.874298,0.000411,-0.060944
8.876197,0.000396,-0.060251
8.878209,0.000442,-0.059432
8.880199,0.000461,-0.058634
8.882205,0.000447,-0.058009
8.884246,0.000399,-0.057200
8.886077,0.000355,-0.056468
8.888234,0.000387,-0.055615
8.890202,0.000391,-0.054837
8.892202,0.000452,-0.054115
8.894213,0.000366,-0.053229
8.896236,0.000377,-0.052325
8.898214,0.000394,-0.051400
8.900266,0.000400,-0.050458
8.902194,0.000311,-0.049506
8.904212,0.000370,-0.048597
8.906243,0.000338,-0.047752
8.908201,0.000311,-0.046883
8.910203,0.000225,-0.045981
8.912204,0.000140,-0.044911
8.914320,0.000107,-0.043926
8.916225,0.000132,-0.043098
8.918036,0.000150,-0.042286
8.920171,0.000125,-0.041294
8.922278,0.000167,-0.040243
8.924201,0.000141,-0.039398
8.926204,0.000097,-0.038391
8.928202,0.000149,-0.037520
8.930202,0.000151,-0.036490
8.932196,0.000155,-0.035526
8.934204,0.000204,-0.034593
8.936224,0.000235,-0.033450
8.938198,0.000287,-0.032471
8.940201,0.000343,-0.031505
8.942199,0.000506,-0.030585
8.944208,0.000505,-0.029443
8.946238,0.000482,-0.028340
8.948350,0.000474,-0.027323
8.950182,0.000514,-0.026400
8.952200,0.000549,-0.025330
8.954216,0.000521,-0.024219
8.956224,0.000495,-0.023188
8.958206,0.000513,-0.022080
8.960311,0.000511,-0.020991
8.962189,0.000540,-0.019980
8.964249,0.000646,-0.018821
8.966248,0.000710,-0.017723
8.968200,0.000722,-0.016742
8.970209,0.000700,-0.015656
8.972199,0.000512,-0.014612
8.974219,0.000475,-0.013562
8.976209,0.000432,-0.012500
8.978198,0.000439,-0.011400
8.980197,0.000430,-0.010356
8.982205,0.000387,-0.009169
8.984250,0.000419,-0.008048
8.986241,0.000359,-0.006922
8.988204,0.000270,-0.005846
8.990179,0.000198,-0.004752
8.992198,0.000168,-0.003635
8.994237,0.000155,-0.002549
8.996231,0.000097,-0.001415
8.998195,0.000034,-0.000466
9.000200,0.000020,0.000528
9.002200,0.000085,0.001520
9.004119,0.000129,0.002512
9.006236,0.000125,0.003685
9.008198,0.000081,0.004761
9.010219,0.000124,0.005784
9.012203,0.000160,0.006928
9.014203,0.000087,0.007904
9.016227,-0.000019,0.008957
9.018212,0.000054,0.010035
9.020202,0.000020,0.011101
9.022269,-0.000011,0.012178
9.024168,-0.000003,0.013232
9.026232,-0.000031,0.014269
9.028196,0.000066,0.015216
9.030197,0.000100,0.016348
9.032201,0.000162,0.017333
9.034128,0.000092,0.018413
9.036222,0.000122,0.019586
9.038203,0.000151,0.020627
9.040208,0.000125,0.021692
9.042198,0.000104,0.022804
9.044057,0.000060,0.023729
9.046235,0.000058,0.024874
9.048198,0.000089,0.025980
9.050180,0.000129,0.026991
9.052207,0.000126,0.028080
9.054149,0.000046,0.029078
9.056094,0.000010,0.030140
9.058221,0.000087,0.031191
9.060214,0.000069,0.032209
9.062038,0.000068,0.033142
9.064222,0.000135,0.034168
9.066223,0.000143,0.035260
9.068200,0.000248,0.036283
9.070130,0.000263,0.037261
9.072213,0.000216,0.038261
9.074104,0.000260,0.039207
9.076244,0.000215,0.040287
9.078331,0.000236,0.041243
9.080051,0.000176,0.042109
9.082235,0.000199,0.043170
9.084202,0.000254,0.044094
9.086220,0.000246,0.045179
9.088198,0.000405,0.046093
9.090203,0.000399,0.047010
9.092220,0.000407,0.047880
9.094087,0.000401,0.048689
9.096214,0.000390,0.049616
9.098213,0.000268,0.050406
9.100224,0.000180,0.051220
9.102200,0.000202,0.052096
9.104204,0.000249,0.053049
9.106248,0.000178,0.053968
9.108203,0.000161,0.054862
9.110208,0.000132,0.055591
9.112198,0.000116,0.056439
9.114201,0.000118,0.057280
9.116221,0.000062,0.058042
9.118042,0.000086,0.058743
9.120224,0.000093,0.059574
9.122198,0.000004,0.060356
9.124113,-0.000039,0.061092
9.126321,0.000040,0.061890
9.128184,0.000002,0.062603
9.130208,-0.000023,0.063323
9.132203,-0.000020,0.064009
9.134299,-0.000060,0.064804
9.136207,-0.000130,0.065321
9.138310,-0.000085,0.065997
9.140194,-0.000223,0.066678
9.143397,-0.000252,0.067771
9.144008,-0.000258,0.068027
9.146258,-0.000218,0.068891
9.148182,-0.000213,0.069619
9.150207,-0.000193,0.070240
9.152379,-0.000204,0.070864
9.154213,-0.000236,0.071421
9.156209,-0.000263,0.072028
9.158241,-0.000215,0.072680
9.160199,-0.000256,0.073341
9.162349,-0.000223,0.073885
9.164194,-0.000256,0.074382
9.166213,-0.000307,0.074933
9.168206,-0.000350,0.075528
9.170199,-0.000364,0.076126
9.172203,-0.000359,0.076666
9.174218,-0.000444,0.077117
9.176203,-0.000440,0.077715
9.178207,-0.000405,0.078246
9.180197,-0.000401,0.078727
9.182377,-0.000413,0.079233
9.184182,-0.000492,0.079617
9.186207,-0.000494,0.080109
9.188206,-0.000503,0.080435
9.190204,-0.000540,0.080871
9.192207,-0.000516,0.081277
9.194213,-0.000520,0.081630
9.196211,-0.000490,0.081984
9.198200,-0.000564,0.082338
9.200213,-0.000513,0.082659
9.202304,-0.000538,0.082966
9.204160,-0.000588,0.083271
9.206230,-0.000593,0.083495
9.208202,-0.000594,0.083705
9.210206,-0.000538,0.084013
9.212103,-0.000496,0.084350
9.214247,-0.000580,0.084597
9.216048,-0.000542,0.084904
9.218216,-0.000562,0.085093
9.220196,-0.000626,0.085286
9.222203,-0.000603,0.085556
9.224199,-0.000617,0.085759
9.226257,-0.000650,0.085955
9.228238,-0.000627,0.086149
9.230197,-0.000621,0.086191
9.232198,-0.000571,0.086412
9.234206,-0.000653,0.086559
9.236218,-0.000652,0.086561
9.238215,-0.000705,0.086608
9.240200,-0.000715,0.086582
9.242068,-0.000688,0.086728
9.244218,-0.000742,0.086622
9.246197,-0.000731,0.086603
9.248203,-0.000743,0.086699
9.250203,-0.000739,0.086563
9.252206,-0.000674,0.086609
9.254206,-0.000646,0.086596
9.256215,-0.000676,0.086593
9.258214,-0.000619,0.086544
9.260209,-0.000674,0.086453
9.262190,-0.000797,0.086376
9.264216,-0.000737,0.086370
9.266227,-0.000710,0.086359
9.268206,-0.000680,0.086272
9.270202,-0.000739,0.086140
9.272212,-0.000696,0.086049
9.274227,-0.000696,0.085828
9.276229,-0.000677,0.085657
9.278193,-0.000609,0.085508
9.280197,-0.000787,0.085258
9.282207,-0.000858,0.085122
9.284025,-0.000891,0.084995
9.286220,-0.000801,0.084808
9.288199,-0.000749,0.084582
9.290210,-0.000761,0.084211
9.292211,-0.000743,0.083886
9.294086,-0.000820,0.083626
9.296236,-0.000704,0.083288
9.298200,-0.000730,0.083017
9.300198,-0.000726,0.082651
9.302224,-0.000712,0.082174
9.304202,-0.000746,0.081885
9.306221,-0.000775,0.081377
9.308294,-0.000711,0.080946
9.310191,-0.000803,0.080583
9.312197,-0.000716,0.080189
9.314209,-0.000703,0.079815
9.316218,-0.000721,0.079359
9.318027,-0.000661,0.078820
9.320222,-0.000699,0.078154
9.322199,-0.000707,0.077589
9.324218,-0.000679,0.077137
9.326221,-0.000630,0.076705
9.328205,-0.000669,0.076167
9.330208,-0.000650,0.075686
9.332219,-0.000675,0.075127
9.334194,-0.000729,0.074637
9.336214,-0.000785,0.074052
9.338203,-0.000778,0.073448
9.340142,-0.000697,0.072803
9.342205,-0.000833,0.072241
9.344103,-0.000889,0.071617
9.346215,-0.000886,0.071026
9.348204,-0.000937,0.070447
9.350189,-0.000911,0.069825
9.352203,-0.000987,0.069222
9.354253,-0.001039,0.068520
9.356211,-0.000990,0.067819
9.358210,-0.001084,0.067110
9.360215,-0.001127,0.066504
9.362203,-0.001116,0.065773
9.364242,-0.001030,0.065027
9.366211,-0.000924,0.064316
9.368206,-0.000837,0.063561
9.370208,-0.000729,0.062721
9.372205,-0.000682,0.061945
9.374420,-0.000612,0.061109
9.376248,-0.000716,0.060453
9.378203,-0.000844,0.059719
9.380211,-0.000901,0.058903
9.382204,-0.000966,0.058090
9.384255,-0.000909,0.057289
9.386229,-0.000916,0.056663
9.388201,-0.000917,0.055806
9.390246,-0.000914,0.054963
9.392199,-0.000998,0.054064
9.394199,-0.000957,0.053311
9.396207,-0.001017,0.052429
9.398197,-0.001057,0.051553
9.400237,-0.001002,0.050562
9.402200,-0.001000,0.049719
9.404213,-0.001083,0.048821
9.406218,-0.001019,0.047836
9.408207,-0.001014,0.046898
9.410201,-0.001075,0.046011
9.412203,-0.001154,0.045061
9.414218,-0.001124,0.044118
9.416251,-0.001160,0.043159
9.418201,-0.001052,0.042091
9.420203,-0.001030,0.041140
9.422202,-0.000982,0.040091
9.424215,-0.000906,0.039026
9.426220,-0.000859,0.038025
9.428199,-0.000815,0.037096
9.430197,-0.000823,0.036189
9.432202,-0.000793,0.035168
9.434213,-0.000725,0.034107
9.436204,-0.000735,0.033094
9.438200,-0.000628,0.032113
9.440191,-0.000680,0.031089
9.442123,-0.000696,0.030048
9.444138,-0.000731,0.028901
9.446156,-0.000741,0.027802
9.448103,-0.000625,0.026789
9.450295,-0.000596,0.025636
9.452186,-0.000589,0.024652
9.454204,-0.000530,0.023555
9.456238,-0.000466,0.022470
9.458194,-0.000518,0.021521
9.460211,-0.000683,0.020403
9.462195,-0.000676,0.019271
9.464205,-0.000730,0.018204
9.466265,-0.000734,0.017120
9.468194,-0.000763,0.016266
9.470234,-0.000749,0.015216
9.472199,-0.000718,0.014178
9.474272,-0.000684,0.013037
9.476201,-0.000636,0.012022
9.478128,-0.000649,0.011043
9.480213,-0.000618,0.009964
9.482200,-0.000561,0.008821
9.484129,-0.000583,0.007789
9.486226,-0.000574,0.006731
9.488202,-0.000574,0.005695
9.490197,-0.000508,0.004597
9.492199,-0.000476,0.003495
9.494213,-0.000465,0.002271
9.496213,-0.000466,0.001107
9.498206,-0.000525,0.000065
9.500196,-0.000588,-0.001087
9.502066,-0.000563,-0.002021
9.504223,-0.000497,-0.003151
9.506239,-0.000536,-0.004280
9.508200,-0.000415,-0.005320
9.510202,-0.000407,-0.006327
9.512224,-0.000410,-0.007418
9.514002,-0.000335,-0.008430
9.516274,-0.000215,-0.009660
9.518191,-0.000245,-0.010736
9.520213,-0.000330,-0.011795
9.522198,-0.000332,-0.013031
9.524051,-0.000419,-0.013992
9.526230,-0.000454,-0.015068
9.528204,-0.000574,-0.016060
9.530198,-0.000540,-0.017094
9.532204,-0.000581,-0.018302
9.534213,-0.000485,-0.019384
9.536219,-0.000528,-0.020487
9.538198,-0.000489,-0.021458
9.540209,-0.000424,-0.022414
9.542213,-0.000425,-0.023385
9.544208,-0.000386,-0.024538
9.546257,-0.000343,-0.025614
9.548193,-0.000317,-0.026706
9.550222,-0.000422,-0.027762
9.552201,-0.000284,-0.028777
9.554287,-0.000340,-0.029897
9.556201,-0.000295,-0.030891
9.558205,-0.000405,-0.031995
9.560202,-0.000430,-0.032952
9.562225,-0.000442,-0.033942
9.564220,-0.000427,-0.034932
9.566232,-0.000437,-0.036039
9.568199,-0.000387,-0.037058
9.570314,-0.000316,-0.038082
9.572185,-0.000349,-0.038986
9.574204,-0.000373,-0.039969
9.575998,-0.000246,-0.040712
9.578224,-0.000214,-0.041737
9.580227,-0.000199,-0.042629
9.582229,-0.000220,-0.043671
9.584195,-0.000285,-0.044630
9.586215,-0.000294,-0.045567
9.588198,-0.000192,-0.046487
9.590212,-0.000160,-0.047407
9.592213,-0.000099,-0.048298
9.594191,-0.000085,-0.049116
9.596208,0.000030,-0.050088
9.598200,0.000062,-0.050916
9.600199,0.000088,-0.051769
9.602199,0.000096,-0.052620
9.604216,0.000125,-0.053578
9.606220,0.000080,-0.054427
9.608204,0.000179,-0.055248
9.610200,0.000151,-0.056063
9.612199,0.000222,-0.056897
9.614116,0.000271,-0.057648
9.616234,0.000318,-0.058471
9.618258,0.000313,-0.059268
9.620227,0.000282,-0.060076
9.622203,0.000335,-0.060943
9.624206,0.000368,-0.061688
9.626259,0.000398,-0.062475
9.628239,0.000459,-0.063145
9.630087,0.000532,-0.063860
9.632221,0.000562,-0.064628
9.634217,0.000475,-0.065418
9.636226,0.000432,-0.066111
9.638032,0.000484,-0.066755
9.640230,0.000416,-0.067510
9.642198,0.000387,-0.068026
9.644197,0.000371,-0.068781
9.646217,0.000425,-0.069400
9.648201,0.000477,-0.070048
9.650209,0.000440,-0.070723
9.652229,0.000391,-0.071305
9.654215,0.000457,-0.071956
9.656215,0.000385,-0.072487
9.658203,0.000417,-0.073040
9.660208,0.000542,-0.073541
9.662200,0.000594,-0.074138
9.664200,0.000653,-0.074658
9.666222,0.000761,-0.075206
9.668202,0.000777,-0.075730
9.670219,0.000824,-0.076228
9.672201,0.000941,-0.076795
9.674232,0.001010,-0.077252
9.676206,0.001069,-0.077841
9.678188,0.001075,-0.078285
9.680209,0.001099,-0.078751
9.682202,0.001152,-0.079248
9.684103,0.001150,-0.079603
9.686223,0.001127,-0.080111
9.688204,0.001120,-0.080460
9.690184,0.001081,-0.080876
9.692204,0.000911,-0.081463
9.694209,0.000853,-0.081883
9.696057,0.000855,-0.082324
9.698221,0.000907,-0.082649
9.700200,0.000943,-0.083022
9.702444,0.000959,-0.083319
9.704149,0.001015,-0.083629
9.706220,0.001013,-0.084018
9.708198,0.001002,-0.084409
9.710197,0.000955,-0.084687
9.712205,0.000992,-0.084931
9.714208,0.000993,-0.085186
9.716244,0.000941,-0.085423
9.718193,0.000952,-0.085560
9.720202,0.001083,-0.085812
9.722201,0.001025,-0.085991
9.724202,0.000918,-0.086084
9.726222,0.000872,-0.086229
9.728200,0.000976,-0.086463
9.730279,0.000951,-0.086529
9.732185,0.000930,-0.086646
9.734209,0.000887,-0.086749
9.736212,0.000899,-0.086954
9.738211,0.000990,-0.087015
9.740184,0.000943,-0.087011
9.742204,0.000845,-0.087207
9.744148,0.000860,-0.087138
9.746202,0.001043,-0.087068
9.748200,0.001017,-0.087051
9.750222,0.000994,-0.087011
9.752197,0.001048,-0.086956
9.754200,0.000999,-0.086881
9.756218,0.001002,-0.086824
9.758196,0.000934,-0.086825
9.760229,0.000979,-0.086714
9.762198,0.001061,-0.086628
9.764212,0.001025,-0.086522
9.766217,0.000937,-0.086392
9.768202,0.000881,-0.086255
9.770273,0.000870,-0.086211
9.772206,0.000775,-0.086041
9.774123,0.000892,-0.085820
9.776232,0.000954,-0.085579
9.778202,0.000979,-0.085380
9.780126,0.000958,-0.085177
9.782213,0.001103,-0.084930
9.784102,0.001054,-0.084631
9.786133,0.001118,-0.084429
9.788051,0.001192,-0.084235
9.790217,0.001129,-0.083802
9.792213,0.001121,-0.083499
9.794216,0.000990,-0.083186
9.796211,0.000946,-0.082914
9.798015,0.000928,-0.082739
9.800234,0.000979,-0.082433
9.802252,0.001019,-0.082113
9.804202,0.001032,-0.081743
9.806220,0.001071,-0.081287
9.808195,0.001067,-0.080896
9.810271,0.001055,-0.080539
9.812195,0.000938,-0.080169
9.814209,0.000909,-0.079700
9.816216,0.000833,-0.079303
9.818206,0.000941,-0.078880
9.820137,0.000868,-0.078432
9.822403,0.000836,-0.077941
9.824042,0.000778,-0.077618
9.826242,0.000714,-0.077056
9.828215,0.000634,-0.076566
9.830232,0.000685,-0.076062
9.832213,0.000633,-0.075534
9.834205,0.000567,-0.074935
9.836236,0.000536,-0.074400
9.838205,0.000529,-0.073809
9.840208,0.000536,-0.073195
9.842109,0.000562,-0.072661
9.844211,0.000558,-0.071985
9.846241,0.000742,-0.071338
9.848200,0.000697,-0.070787
9.850103,0.000652,-0.070144
9.852013,0.000540,-0.069526
9.854186,0.000520,-0.068814
9.856244,0.000524,-0.068062
9.858195,0.000562,-0.067407
9.860205,0.000527,-0.066740
9.862193,0.000553,-0.066074
9.864207,0.000635,-0.065373
9.866231,0.000695,-0.064616
9.868197,0.000660,-0.063923
9.870197,0.000695,-0.063154
9.872064,0.000559,-0.062550
9.874218,0.000569,-0.061739
9.876213,0.000500,-0.060989
9.878273,0.000486,-0.060139
9.880207,0.000476,-0.059313
9.882208,0.000442,-0.058448
9.884201,0.000482,-0.057537
9.886052,0.000490,-0.056837
9.888227,0.000493,-0.055968
9.890203,0.000526,-0.055135
9.892197,0.000450,-0.054316
9.894204,0.000637,-0.053493
9.896220,0.000630,-0.052640
9.898204,0.000609,-0.051771
9.900201,0.000663,-0.050924
9.902217,0.000583,-0.049975
9.904256,0.000580,-0.049110
9.906213,0.000399,-0.048346
9.908203,0.000415,-0.047416
9.910211,0.000513,-0.046470
9.912213,0.000508,-0.045440
9.914212,0.000423,-0.044571
9.916223,0.000339,-0.043562
9.918204,0.000366,-0.042639
9.920225,0.000320,-0.041717
9.922200,0.000229,-0.040812
9.924221,0.000161,-0.039878
9.926226,0.000115,-0.038943
9.928208,0.000116,-0.038012
9.930230,0.000144,-0.037141
9.932219,0.000122,-0.036173
9.934226,0.000100,-0.035100
9.936226,0.000062,-0.034137
9.938199,0.000024,-0.033095
9.940214,-0.000058,-0.032108
9.942201,-0.000085,-0.031129
9.944206,-0.000183,-0.030131
9.946261,-0.000245,-0.029118
9.948223,-0.000329,-0.028179
9.950220,-0.000316,-0.027158
9.952201,-0.000304,-0.026128
9.954213,-0.000303,-0.025168
9.956221,-0.000288,-0.024155
9.958235,-0.000246,-0.023130
9.960196,-0.000229,-0.022056
9.962208,-0.000216,-0.020863
9.964213,-0.000105,-0.019731
9.966218,-0.000142,-0.018545
9.968211,-0.000174,-0.017492
9.970209,-0.000191,-0.016576
9.972212,-0.000139,-0.015517
9.974212,-0.000173,-0.014326
9.976222,-0.000167,-0.013323
9.978207,-0.000225,-0.012225
9.980200,-0.000089,-0.011063
9.982217,-0.000131,-0.010050
9.984103,-0.000227,-0.009002
9.986229,-0.000142,-0.007824
9.988199,-0.000260,-0.006677
9.990203,-0.000245,-0.005602
9.992202,-0.000331,-0.004483
9.994228,-0.000286,-0.003319
9.996230,-0.000317,-0.002256
9.998201,-0.000257,-0.001321
10.000230,-0.000235,-0.000157
